ID,Difference in M values (SZ - control),P.Value,adj.P.Val,CHR,Methyl27_Loci,UCSC_RefGene_Name,UCSC_RefGene_Group,UCSC_CpG_Islands_Name,Relation_to_UCSC_CpG_Island,Enhancer,Regulatory_Feature_Group
cg16520046,0.335263636,0.000463023,0.045834295,14,NA,KIF26A,Body,chr14:104601959-104605672,S_Shore,NA,
cg05030346,-0.795277393,0.000463144,0.045834509,10,NA,INPP5A,3'UTR,chr10:134597357-134602649,N_Shore,TRUE,
cg18199753,-0.47730828,0.000463329,0.045841018,1,NA,KIF26B,Body,chr1:245753399-245753636,S_Shore,NA,
cg06945845,0.320877295,0.000463726,0.045868532,16,NA,KLHL36,TSS1500,chr16:84681760-84682732,N_Shore,NA,Promoter_Associated_Cell_type_specific
cg05527609,-0.526854779,0.000463888,0.045872789,1,NA,C1orf107,TSS200,chr1:210001129-210001428,Island,NA,Promoter_Associated
cg19588570,0.239345281,0.000464032,0.045875193,6,NA,,,chr6:100583880-100584154,Island,NA,
cg10952220,0.397214281,0.000464383,0.045880371,3,NA,CCRL2;CCRL2,TSS1500;TSS200,,,TRUE,Unclassified_Cell_type_specific
cg06643156,-0.388249225,0.000464585,0.045880371,3,NA,PXK,Body,,,TRUE,
cg13976219,-0.232539212,0.000464643,0.045880371,19,NA,INSR;INSR,Body;Body,chr19:7197115-7197463,Island,NA,Promoter_Associated
cg22378459,0.350129836,0.000464746,0.045880371,11,NA,TNNT3;TNNT3;TNNT3;TNNT3,TSS200;TSS200;TSS200;TSS200,,,NA,Unclassified_Cell_type_specific
cg16077086,0.363107798,0.000464815,0.045880371,10,NA,,,chr10:134672369-134672604,Island,NA,
cg23895722,0.423922401,0.00046483,0.045880371,11,NA,C11orf45;KCNJ5,TSS1500;5'UTR,,,NA,Unclassified
cg12216448,0.336190917,0.000464937,0.045880371,22,NA,CELSR1,Body,chr22:46759899-46760121,Island,NA,
cg12150039,0.61484107,0.00046507,0.045880371,19,NA,GRAMD1A;GRAMD1A,TSS1500;TSS1500,chr19:35491151-35492020,N_Shore,NA,
cg15203618,0.322873128,0.000465156,0.045880371,11,NA,,,chr11:85645714-85646191,Island,NA,
cg21330071,0.253700052,0.000465343,0.045886474,3,NA,GP9,TSS1500,,,NA,
cg03302822,-0.485642704,0.000465773,0.045886474,10,NA,C10orf28,5'UTR,,,TRUE,
cg13746919,0.35774192,0.000465888,0.045886474,10,NA,C10orf57;LOC219347;LOC219347;LOC219347;LOC219347;LOC219347,TSS1500;Body;Body;Body;Body;Body,chr10:81838359-81839078,N_Shore,NA,Unclassified_Cell_type_specific
cg04286030,-0.42167114,0.000465912,0.045886474,1,NA,MORN1,Body,chr1:2316353-2316749,N_Shelf,TRUE,Unclassified
cg17123676,-0.349240246,0.000465949,0.045886474,1,NA,NAV1,Body,,,TRUE,Unclassified
cg02472906,0.197891506,0.000466019,0.045886474,16,NA,CA5A,Body,,,NA,Unclassified_Cell_type_specific
cg14280466,-0.438278321,0.000466052,0.045886474,8,NA,,,,,TRUE,Promoter_Associated_Cell_type_specific
cg00926318,0.473714542,0.000466229,0.045888467,20,NA,ENTPD6;ENTPD6,5'UTR;Body,chr20:25176027-25176620,S_Shore,NA,Promoter_Associated
cg17459215,-0.508036944,0.000466311,0.045888467,2,NA,,,,,NA,
cg02693210,-0.351424342,0.000466443,0.045889781,5,NA,LOC285593,Body,,,NA,Unclassified
cg03533216,-0.280869791,0.000466761,0.045909316,8,NA,TDH,Body,chr8:11204825-11205689,S_Shore,NA,
cg27561567,0.216742122,0.000467233,0.045929049,18,NA,,,,,NA,
cg07462756,-0.289740393,0.000467409,0.045929049,4,NA,MSX1,TSS1500,chr4:4859632-4860191,Island,NA,
cg08802841,0.528265191,0.000467436,0.045929049,12,NA,,,chr12:89745168-89748144,S_Shore,NA,Promoter_Associated
cg26193694,-0.252784213,0.000467438,0.045929049,7,NA,GRID2IP,Body,chr7:6543015-6543598,Island,NA,Promoter_Associated
cg14904662,0.533027561,0.000467893,0.045960415,8,NA,ANK1;ANK1;ANK1;ANK1;ANK1,TSS1500;TSS1500;TSS1500;TSS1500;Body,chr8:41654875-41655984,Island,TRUE,Unclassified_Cell_type_specific
cg22747142,0.255411587,0.000468125,0.045960415,11,NA,SLC25A22,5'UTR,chr11:797640-798544,N_Shelf,NA,
cg04623297,-0.573605293,0.000468141,0.045960415,2,NA,RFX8,Body,,,TRUE,
cg24355182,0.417745713,0.000468235,0.045960415,21,NA,TRPM2,Body,chr21:45844992-45845693,N_Shelf,NA,
cg12259792,-0.275212725,0.000468538,0.045971445,17,NA,STAT5A,Body,chr17:40440188-40441014,S_Shore,NA,Unclassified_Cell_type_specific
cg00912247,0.558758302,0.000468667,0.045971445,14,NA,,,,,NA,
cg06616729,-0.552321267,0.000468718,0.045971445,8,NA,,,chr8:55378928-55380186,Island,NA,
cg14216997,0.38714917,0.000468825,0.045971445,9,NA,GALNT12,Body,chr9:101569905-101570349,S_Shelf,NA,
cg16648887,-0.500967487,0.000468958,0.045972793,18,NA,,,,,TRUE,
cg20773320,0.560127336,0.000469218,0.0459866,5,NA,HNRNPH1,Body,chr5:179049815-179051611,N_Shore,NA,
cg08722996,0.2994565,0.000469458,0.045988369,11,NA,,,,,TRUE,
cg11588197,0.519203573,0.000469475,0.045988369,11,NA,ETS1;ETS1;ETS1,Body;Body;Body,chr11:128391712-128392611,N_Shore,NA,Unclassified
cg21158633,-0.217644952,0.000469781,0.045997044,7,NA,UNCX,TSS200,chr7:1269165-1282864,Island,NA,
cg21813591,-0.626117925,0.000470305,0.045997044,1,NA,BCL9,5'UTR,chr1:147071249-147071875,Island,NA,Promoter_Associated
cg00253379,-0.421492859,0.000470319,0.045997044,16,NA,,,,,NA,
cg20415053,-0.938170414,0.000470378,0.045997044,1,NA,CATSPER4,Body,,,TRUE,Unclassified_Cell_type_specific
cg12175172,0.324017199,0.000470414,0.045997044,15,NA,SMAD6;SMAD6;SMAD6,Body;Body;Body,chr15:67073306-67073943,Island,NA,
cg13966448,-0.582283145,0.000470801,0.045997044,9,NA,ROR2,Body,chr9:94662565-94662818,N_Shelf,NA,
cg18259253,0.498202788,0.000470853,0.045997044,5,NA,ZSWIM6,Body,,,TRUE,
cg23088989,0.544877387,0.000470903,0.045997044,10,NA,ZNF33A;ZNF33A,Body;Body,chr10:38299490-38300099,S_Shore,NA,
cg19414980,-0.440785499,0.000470928,0.045997044,7,NA,,,chr7:92672789-92673016,S_Shore,NA,
cg16468905,0.329951485,0.000471009,0.045997044,10,NA,,,,,TRUE,
cg11152384,0.496134156,0.000471048,0.045997044,11,NA,,,,,TRUE,Unclassified
cg01821923,-0.42092923,0.000471095,0.045997044,5,NA,CXCL14,Body,chr5:134914178-134914981,Island,NA,
cg05441768,-0.60277464,0.000471116,0.045997044,12,NA,NXPH4,Body,chr12:57618769-57619402,Island,NA,Unclassified_Cell_type_specific
cg23550060,0.336100703,0.000471434,0.046016383,12,NA,NAB2,Body,chr12:57480797-57483116,S_Shore,NA,Unclassified_Cell_type_specific
cg05000199,0.258819516,0.000471553,0.046016426,16,NA,QPRT,Body,,,NA,
cg15255403,-0.323368042,0.000471833,0.046031994,12,NA,,,chr12:115102687-115103982,S_Shore,NA,Unclassified_Cell_type_specific
cg27235150,0.209052469,0.00047217,0.046050788,3,NA,,,,,NA,
cg25754035,-0.558687571,0.000472321,0.046050788,11,NA,,,,,NA,
cg16393713,-0.607359649,0.00047242,0.046050788,7,NA,UPK3B;UPK3B,3'UTR;3'UTR,chr7:76145396-76145781,S_Shelf,NA,
cg20071744,0.665849767,0.00047255,0.046050788,8,NA,TRAPPC9;TRAPPC9,Body;Body,chr8:141057284-141057521,Island,NA,
cg07333274,-0.380868769,0.000472623,0.046050788,16,NA,,,chr16:86549069-86550512,Island,NA,
cg26004235,0.347572079,0.000472819,0.046055567,6,NA,KIAA1949;NRM;KIAA1949,TSS1500;Body;TSS1500,chr6:30654392-30654934,S_Shore,NA,
cg25456927,-0.269800911,0.000472911,0.046055567,18,NA,TUBB6,1stExon,chr18:12307554-12309043,Island,NA,
cg13407464,0.429604885,0.000473349,0.046069563,15,NA,,,chr15:93352340-93353082,N_Shore,NA,
cg14115740,0.617602982,0.000473397,0.046069563,9,NA,FANCC,5'UTR,chr9:98054676-98054916,Island,NA,
cg15029032,0.306722625,0.000473481,0.046069563,15,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg19058262,0.580287547,0.000473565,0.046069563,19,NA,C19orf26,Body,chr19:1230974-1231323,Island,NA,
cg23596249,0.37258729,0.000473653,0.046069563,4,NA,Mar-01,5'UTR,chr4:165109389-165109842,Island,NA,
cg04016992,0.301499983,0.000474125,0.046089704,4,NA,UGT2B15,TSS1500,,,NA,
cg20201128,-0.53440893,0.000474307,0.046089704,11,NA,OR51E2,5'UTR,,,TRUE,
cg26860265,-0.314617283,0.000474393,0.046089704,8,NA,,,,,NA,Unclassified
cg02853322,-0.317105858,0.000474401,0.046089704,7,NA,CDK13;CDK13,TSS1500;TSS1500,chr7:39988922-39991612,Island,NA,Promoter_Associated
cg27131563,0.539241601,0.000474529,0.046089704,8,NA,,,,,TRUE,
cg16112157,0.576046408,0.000474578,0.046089704,12,TRUE,KRT6A,TSS1500,,,NA,
cg20917484,-0.236794267,0.000474775,0.046097205,12,TRUE,GAPDH,Body,chr12:6643261-6644607,Island,NA,
cg22926923,-0.678158943,0.000475026,0.046105758,14,NA,,,chr14:102053868-102054163,Island,NA,
ch.1.86649240R,-0.327167613,0.000475347,0.046105758,1,NA,,,,,NA,
cg13483196,-0.413494691,0.000475544,0.046105758,9,NA,,,,,TRUE,
cg05749971,-0.330906262,0.000475614,0.046105758,13,NA,DLEU1;DLEU2,TSS1500;Body,chr13:50655281-50656408,Island,NA,
cg20516032,0.329851559,0.000475643,0.046105758,8,NA,PVT1,Body,,,TRUE,Unclassified_Cell_type_specific
cg10861807,-0.3934484,0.000475645,0.046105758,17,NA,PTRF,TSS200,chr17:40573740-40575526,Island,NA,
cg05617886,-0.305619937,0.000475701,0.046105758,1,NA,OAZ3;OAZ3,TSS200;Body,chr1:151735445-151736093,S_Shelf,NA,
cg07575409,-0.511232994,0.00047612,0.046125973,6,NA,,,,,TRUE,
cg07481886,-0.302810291,0.000476149,0.046125973,6,NA,TNXB;TNXB,Body;TSS1500,,,NA,
cg07143418,-0.346814039,0.00047635,0.046133879,8,NA,,,chr8:23567180-23567678,Island,NA,
cg03393769,-0.52488063,0.000476499,0.046136688,2,NA,,,,,TRUE,
ch.2.239061428F,-0.431758984,0.000477279,0.046200549,2,NA,,,,,NA,
cg25752797,0.32665903,0.000477841,0.046233462,13,NA,PABPC3,TSS200,chr13:25670041-25670531,Island,NA,
cg15273368,-0.328413585,0.000477859,0.046233462,10,NA,TMEM180,TSS200,chr10:104220983-104221287,Island,TRUE,Promoter_Associated
cg17448192,0.518400297,0.00047815,0.046249982,3,NA,ST6GAL1;ST6GAL1,5'UTR;5'UTR,,,TRUE,Promoter_Associated_Cell_type_specific
cg22844232,-0.297657327,0.000478416,0.046257105,3,NA,,,chr3:193776091-193776308,N_Shore,NA,Unclassified_Cell_type_specific
cg22159341,0.700225755,0.000478555,0.046257105,2,NA,CACNB4;CACNB4;CACNB4,Body;Body;Body,,,TRUE,Unclassified
cg23792952,-0.237559936,0.000478636,0.046257105,15,NA,SNORD115-15;SNORD115-20;SNORD115-21,TSS200;TSS200;TSS200,,,NA,
cg20204701,0.473744039,0.000478757,0.046257105,11,NA,DGKZ;DGKZ;DGKZ;DGKZ,Body;Body;Body;Body,chr11:46387905-46388535,Island,NA,
cg05829479,-0.424631705,0.000478824,0.046257105,6,TRUE,C6orf141,TSS200,chr6:49518315-49519186,N_Shore,NA,
cg27209964,0.246046114,0.000479008,0.046263347,13,NA,,,,,TRUE,
cg22152050,-0.234747718,0.000479578,0.046301732,18,NA,BCL2;BCL2,TSS1500;TSS1500,chr18:60986621-60988286,Island,NA,
cg18522931,0.543063155,0.000479763,0.046301732,10,NA,ARID5B,Body,,,TRUE,
cg08474478,0.499354651,0.000479924,0.046301732,4,NA,,,,,TRUE,
cg18331348,-0.449167584,0.00048012,0.046301732,14,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg24385666,0.44564927,0.000480252,0.046301732,4,NA,ZFYVE28,Body,chr4:2277519-2277909,S_Shore,NA,
cg08119231,0.469906202,0.000480304,0.046301732,1,NA,MOSC2,TSS1500,chr1:220921411-220922176,N_Shore,NA,
cg04990372,-0.344332446,0.000480444,0.046301732,20,NA,SNORD12B;C20orf199;MIR1259;C20orf199;SNORD12;ZNFX1;C20orf199,TSS1500;Body;TSS1500;Body;TSS1500;TSS1500;Body,chr20:47894197-47895199,S_Shore,NA,
cg05578029,0.483368421,0.00048053,0.046301732,11,NA,MUC6,Body,chr11:1024003-1024492,N_Shore,NA,
cg00344577,-0.27297431,0.000480639,0.046301732,17,NA,,,chr17:79503586-79504181,S_Shore,TRUE,Unclassified
cg25228870,0.200208203,0.000480855,0.046301732,7,NA,DPP6;DPP6,Body;Body,,,NA,
cg27312944,1.043896251,0.000480975,0.046301732,1,NA,C1orf86;LOC100128003;C1orf86,Body;TSS1500;Body,chr1:2126048-2126642,N_Shore,NA,Promoter_Associated
cg11663975,-0.329483097,0.000481004,0.046301732,1,NA,CYB5R1,TSS200,chr1:202936045-202936252,S_Shore,NA,Promoter_Associated
cg25181900,-0.449005121,0.000481053,0.046301732,2,NA,RAB6C,1stExon,chr2:130737205-130737718,S_Shore,NA,
cg12608132,0.501379292,0.000481104,0.046301732,2,NA,EPAS1,Body,,,TRUE,
cg15386293,0.282535283,0.000481263,0.046301732,15,NA,,,chr15:98964607-98965369,Island,TRUE,Unclassified
cg23944005,-0.205660663,0.000481329,0.046301732,6,NA,HIST1H3G,1stExon,chr6:26271345-26271588,Island,NA,Unclassified
cg21476494,-0.414112543,0.000481804,0.046335787,12,NA,,,,,NA,
cg07394955,-0.364712529,0.000482001,0.04634317,17,NA,DLX3,Body,chr17:48070698-48072654,Island,TRUE,
cg02345399,-0.360789442,0.000482176,0.046348453,11,NA,,,chr11:65190824-65191058,S_Shelf,NA,Promoter_Associated
cg04555220,-0.501590702,0.000482373,0.046355844,5,NA,SEMA5A,TSS1500,chr5:9544692-9546715,Island,NA,
cg14505741,0.52528928,0.000483331,0.046416783,4,NA,LOC100130872-SPON2;LOC100130872,TSS200;TSS200,chr4:1202956-1203200,N_Shore,NA,
cg14584815,-0.321083674,0.000483574,0.046416783,19,NA,,,chr19:46094334-46095111,N_Shelf,NA,
cg08958598,0.371463714,0.000483581,0.046416783,6,NA,HLA-L,Body,chr6:30227320-30228255,Island,NA,Promoter_Associated
cg01309121,0.323639174,0.000483587,0.046416783,1,NA,,,chr1:2371846-2372073,N_Shore,NA,
cg15149095,-0.294182235,0.00048361,0.046416783,1,NA,SYT14;SYT14;SYT14;SYT14;SYT14;SYT14,Body;Body;Body;Body;Body;Body,chr1:210111179-210112054,Island,NA,
cg07607077,0.341981499,0.000483895,0.046432286,7,NA,C7orf20,Body,chr7:917632-917859,S_Shore,NA,
cg21712331,-0.721672158,0.000484012,0.046432286,13,NA,DOCK9;DOCK9;DOCK9;DOCK9,Body;Body;TSS200;TSS200,,,TRUE,
cg15961904,0.415060731,0.000484327,0.04644437,8,NA,,,,,NA,
cg03860400,-0.404978063,0.000484382,0.04644437,11,TRUE,BTBD10,TSS1500,chr11:13484273-13485290,Island,NA,Promoter_Associated
cg15656462,-0.312984449,0.0004845,0.04644437,10,NA,,,,,NA,Unclassified_Cell_type_specific
cg19723402,0.407269373,0.00048485,0.046466354,22,NA,TUBGCP6,Body,chr22:50658993-50659400,Island,NA,
cg05239504,-0.591900719,0.000485053,0.046467649,7,NA,,,,,TRUE,
cg14267542,0.418063947,0.000485105,0.046467649,9,NA,KIAA0649,5'UTR,chr9:138370738-138372414,S_Shore,NA,Unclassified
cg24065770,-0.485475022,0.000485405,0.046484792,19,NA,SLC5A5,TSS200,chr19:17982670-17983821,Island,NA,Unclassified_Cell_type_specific
cg02046247,-0.672100765,0.00048562,0.046493893,12,NA,,,,,TRUE,
cg03100686,-0.674252737,0.000486026,0.046521143,10,NA,PIP4K2A,Body,,,TRUE,
cg18489755,0.383788656,0.000486522,0.046544356,3,NA,MAP6D1,3'UTR,,,NA,Unclassified_Cell_type_specific
cg02656609,-0.476488876,0.000486618,0.046544356,17,NA,SKA2;SKA2;MIR301A,Body;Body;TSS200,chr17:57231855-57232655,N_Shelf,TRUE,
cg10687217,0.403343982,0.000486631,0.046544356,17,NA,ABR,5'UTR,chr17:1082376-1083833,S_Shore,NA,Unclassified_Cell_type_specific
cg17487170,0.235014839,0.000486826,0.046547756,5,NA,TCF7;TCF7;TCF7;TCF7;TCF7;TCF7;TCF7,TSS200;TSS1500;TSS1500;TSS200;Body;TSS200;TSS200,chr5:133449320-133451260,Island,NA,Promoter_Associated
cg10857489,0.526643605,0.000486908,0.046547756,5,NA,SLC12A7,Body,chr5:1064132-1064468,Island,NA,
cg17949969,0.674480267,0.000487109,0.046552008,4,NA,ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2,Body;Body;Body;Body;Body;Body;Body,,,NA,
cg01982788,0.342267083,0.000487206,0.046552008,12,NA,SMARCC2;SMARCC2;SMARCC2,3'UTR;3'UTR;3'UTR,,,NA,
cg17333251,-0.310956602,0.000487315,0.046552008,11,NA,TNKS1BP1,5'UTR,chr11:57091614-57092831,Island,NA,
cg06012410,0.510414472,0.000487588,0.046566508,8,NA,EXTL3,5'UTR,,,TRUE,
cg24805681,0.409323938,0.000487884,0.046571881,15,NA,MEX3B,Body,chr15:82335472-82339937,Island,NA,
cg20500230,0.413035396,0.00048808,0.046571881,11,NA,,,,,NA,
cg00219816,0.301627317,0.000488082,0.046571881,8,NA,C8orf37,Body,chr8:96280844-96281747,N_Shore,NA,
cg11352866,-0.305835157,0.000488223,0.046571881,5,NA,SNCB;EIF4E1B;SNCB,5'UTR;TSS1500;5'UTR,chr5:176056520-176057494,Island,NA,
cg24255159,0.363870021,0.000488249,0.046571881,1,NA,S100A7A,5'UTR,,,NA,
cg11998141,0.403450881,0.000488682,0.046591153,8,NA,MIR596,TSS200,chr8:1764328-1765171,S_Shore,TRUE,Unclassified_Cell_type_specific
cg18031663,-0.344321083,0.000488693,0.046591153,12,NA,E2F7,Body,chr12:77458947-77459942,N_Shelf,NA,Unclassified_Cell_type_specific
cg13786863,0.377962958,0.0004889,0.046599412,11,NA,CPT1A;CPT1A,TSS1500;TSS1500,chr11:68611250-68611807,N_Shore,NA,
cg19240396,-0.212782111,0.000489221,0.0466053,11,NA,,,chr11:518682-520297,Island,NA,Unclassified
cg12035144,-1.539300521,0.000489296,0.0466053,6,NA,LOC285830;LOC285830,TSS1500;TSS1500,chr6:29716468-29717158,S_Shore,NA,
cg11164860,0.442835144,0.000489325,0.0466053,4,NA,WHSC2,Body,chr4:1994662-1994872,Island,NA,
cg06096994,-0.212477063,0.000489522,0.046612522,13,NA,WBP4,TSS200,chr13:41634172-41636120,Island,NA,Promoter_Associated
cg09637757,0.600844392,0.000489743,0.046617838,8,NA,RIMS2;RIMS2;RIMS2,1stExon;5'UTR;Body,,,NA,
cg14190740,-0.157712842,0.00048982,0.046617838,2,NA,ZC3H6;ZC3H6,5'UTR;1stExon,chr2:113032793-113033496,Island,NA,Promoter_Associated
cg11067552,0.592959513,0.000489943,0.046618063,14,NA,,,,,TRUE,
cg03742724,0.371775301,0.000490108,0.046621221,6,NA,PARK2;PARK2;PARK2,Body;Body;Body,,,TRUE,
cg12915947,0.160541369,0.000490271,0.046621221,6,NA,TUBB,Body,chr6:30687941-30688213,S_Shelf,NA,
cg07390647,0.700600658,0.000490339,0.046621221,3,NA,ST3GAL6,5'UTR,chr3:98451286-98452225,S_Shore,NA,
cg23902610,0.433459735,0.000490767,0.046649594,2,NA,,,,,NA,
cg01719210,-0.262957245,0.000491003,0.046649594,2,NA,VAX2,Body,chr2:71126720-71129209,Island,NA,
cg18393958,-0.663175607,0.000491169,0.046649594,11,NA,FAM181B;FAM181B,1stExon;3'UTR,chr11:82443435-82444976,N_Shore,NA,
cg20513725,0.340724109,0.000491539,0.046649594,8,NA,,,,,TRUE,
cg13557373,0.437538717,0.000491752,0.046649594,1,NA,,,,,TRUE,
cg18683774,-0.235008459,0.000491797,0.046649594,16,NA,IRX5,TSS1500,chr16:54962422-54967805,Island,NA,Promoter_Associated
cg17086579,0.510831995,0.000491958,0.046649594,11,NA,PITPNM1;PITPNM1,Body;Body,chr11:67260413-67262715,S_Shelf,NA,
cg10811485,-0.672603661,0.000492076,0.046649594,13,NA,DOCK9;DOCK9;DOCK9;DOCK9,Body;TSS1500;TSS1500;Body,,,TRUE,
cg14611152,0.456328831,0.000492172,0.046649594,9,NA,DAB2IP,Body,chr9:124460967-124461361,S_Shore,TRUE,Unclassified_Cell_type_specific
cg06786153,0.499704197,0.000492173,0.046649594,15,NA,TBC1D2B;TBC1D2B,Body;Body,,,TRUE,Promoter_Associated_Cell_type_specific
cg26016074,0.398977934,0.000492241,0.046649594,1,NA,,,chr1:91359122-91359563,Island,NA,
cg09786202,0.4899334,0.000492295,0.046649594,10,NA,,,,,NA,
cg02092014,0.199872662,0.0004924,0.046649594,6,NA,,,,,NA,
cg18080604,-0.317995506,0.000492621,0.046649594,7,NA,AQP1;AQP1,1stExon;5'UTR,,,NA,
cg09779544,0.435631384,0.000492638,0.046649594,11,NA,,,,,NA,
cg05371578,0.515434574,0.000492775,0.046649594,3,NA,ZIC1,1stExon,chr3:147126988-147128999,Island,TRUE,
cg09023624,-0.381500725,0.000492797,0.046649594,3,NA,,,,,NA,
cg13995568,0.348563651,0.000492818,0.046649594,6,NA,,,,,TRUE,
cg14447608,0.365979397,0.000493192,0.046669565,9,NA,LAMC3,Body,chr9:133884359-133885010,S_Shore,NA,
cg20302497,0.529547446,0.000493334,0.046669565,2,NA,GAL3ST2,TSS1500,chr2:242710637-242711047,S_Shelf,NA,Unclassified_Cell_type_specific
cg02571534,-0.481734937,0.000493459,0.046669565,15,NA,LCTL,TSS1500,,,TRUE,
cg25252197,0.569695659,0.000493514,0.046669565,10,NA,RBM20,Body,,,TRUE,
cg27310720,0.421416845,0.000493783,0.046674243,2,NA,SLC4A3;SLC4A3,3'UTR;3'UTR,,,NA,Unclassified
cg00491412,0.549135215,0.000493805,0.046674243,2,NA,KIF5C,Body,,,NA,
cg23925513,0.426994114,0.000494369,0.046716027,17,NA,,,chr17:6925400-6927527,N_Shore,NA,
cg02375208,0.50726555,0.000494571,0.046723634,5,NA,LHFPL2,Body,chr5:77805753-77806313,N_Shore,NA,
cg03653845,0.258505481,0.000494833,0.046736933,5,NA,PRELID2;PRELID2;PRELID2,Body;Body;Body,,,TRUE,
cg25300318,0.518753467,0.00049596,0.046831961,2,NA,,,chr2:200524001-200524204,S_Shelf,NA,
cg25828741,0.606932042,0.000496422,0.04686405,8,NA,ARHGEF10,Body,,,NA,
cg23805785,-0.403831741,0.000496689,0.046871257,1,NA,IQCC;IQCC,TSS200;TSS200,chr1:32670569-32671885,Island,NA,Promoter_Associated
cg09487575,-0.643723532,0.000496891,0.046871257,16,NA,,,,,TRUE,
cg20706768,0.384179573,0.000497284,0.046871257,7,NA,EGFR;EGFR;EGFR,Body;Body;Body,,,NA,
cg09140281,-0.366185734,0.000497308,0.046871257,5,NA,P4HA2;P4HA2;P4HA2;P4HA2;P4HA2;P4HA2;P4HA2;P4HA2,1stExon;5'UTR;TSS1500;1stExon;5'UTR;1stExon;TSS1500;5'UTR,chr5:131563094-131563954,Island,NA,Unclassified
cg01503706,0.483872119,0.00049739,0.046871257,22,NA,NPTXR,Body,chr22:39239168-39240425,N_Shore,NA,
cg03945400,0.545597274,0.00049742,0.046871257,15,NA,,,chr15:38544002-38545532,N_Shore,NA,Promoter_Associated
cg04897900,-0.500574431,0.000497455,0.046871257,3,NA,,,,,TRUE,
cg00371134,0.279143089,0.000497472,0.046871257,1,NA,AK5;AK5,Body;Body,,,TRUE,
cg02984159,-0.222875504,0.000497672,0.046872815,7,NA,ZFAND2A;ZFAND2A,1stExon;5'UTR,chr7:1198965-1200144,Island,NA,Promoter_Associated
cg22804418,-0.372916357,0.000497732,0.046872815,4,NA,WHSC1;WHSC1;WHSC1;WHSC1,3'UTR;3'UTR;3'UTR;3'UTR,chr4:1980580-1980834,S_Shore,NA,
cg23437216,-0.340506645,0.000497873,0.046874692,12,NA,LMBR1L,Body,chr12:49487963-49488202,S_Shelf,NA,Unclassified
cg06407434,0.391543289,0.000498033,0.046878291,22,NA,LARGE;LARGE,Body;Body,chr22:34046354-34046597,Island,NA,
cg18420298,-0.287832208,0.000498277,0.046882656,17,NA,PPM1D,TSS200,chr17:58677223-58678217,Island,NA,Promoter_Associated
cg09964670,-0.179685803,0.000498323,0.046882656,19,NA,TMEM146;LONP1,TSS200;TSS1500,chr19:5719624-5720796,Island,NA,Promoter_Associated
cg07857225,0.564046459,0.000498626,0.046899711,3,NA,PLXND1,Body,,,NA,
cg13868216,0.409638668,0.000498783,0.046902996,22,NA,BAIAP2L2,Body,chr22:38484615-38485721,Island,TRUE,
cg24718827,-0.284533484,0.000499013,0.046913159,5,NA,ANKRD33B,TSS1500,chr5:10562816-10565680,Island,NA,Unclassified_Cell_type_specific
cg25009141,0.295305058,0.000499473,0.046930938,1,NA,RCC2;RCC2,Body;Body,,,NA,
cg12726568,0.463611104,0.000499474,0.046930938,7,NA,,,,,NA,
cg02023548,-0.343705025,0.000499619,0.046930938,11,NA,MRGPRD,TSS200,,,NA,
cg07007400,-0.354167084,0.000499712,0.046930938,12,TRUE,KRT7,TSS200,chr12:52626793-52627577,Island,NA,
cg21823995,-0.656648376,0.0004999,0.046930938,17,NA,PSMC3IP;PSMC3IP,TSS200;TSS200,chr17:40729444-40729965,Island,NA,Promoter_Associated
cg12226028,0.464204735,0.000499933,0.046930938,15,NA,C15orf27,Body,chr15:76484093-76484580,Island,NA,
cg15930643,-0.428427979,0.000500502,0.046972964,5,NA,FLJ37543,3'UTR,,,NA,
cg24511738,-0.367377615,0.00050077,0.046976361,8,NA,,,chr8:9762661-9764748,Island,TRUE,
cg08528000,-0.345482491,0.00050107,0.046976361,1,NA,NEK7,Body,,,TRUE,
cg14610066,0.431295334,0.00050117,0.046976361,9,NA,,,chr9:71939501-71940679,N_Shelf,NA,
cg06587435,0.375370396,0.000501205,0.046976361,16,NA,,,chr16:867032-867833,N_Shore,TRUE,Unclassified_Cell_type_specific
ch.12.71928151F,-0.291582551,0.000501218,0.046976361,12,NA,,,,,NA,
cg05289540,0.448964093,0.000501332,0.046976361,10,NA,ADARB2,Body,chr10:1595542-1595792,S_Shore,NA,
cg00648152,-0.275651823,0.000501421,0.046976361,1,NA,LSM10,TSS200,chr1:36863211-36863603,Island,NA,Promoter_Associated
