ID,Difference in M values (SZ - control),P.Value,adj.P.Val,CHR,Methyl27_Loci,UCSC_RefGene_Name,UCSC_RefGene_Group,UCSC_CpG_Islands_Name,Relation_to_UCSC_CpG_Island,Enhancer,Regulatory_Feature_Group
cg23031969,-0.264680929,0.000335887,0.01792188,7,NA,RNF216L;RNF216L;RNF216L,Body;Body;Body,chr7:5013508-5014436,Island,NA,Promoter_Associated
cg23032993,0.532330545,4.26E-05,0.008891765,2,NA,,,,,NA,
cg23033518,0.242772793,0.003253814,0.047091582,14,NA,,,chr14:59104299-59105577,N_Shelf,NA,
cg23034496,0.292808461,0.001264668,0.030688969,4,NA,PCGF3,Body,chr4:738424-741517,Island,NA,
cg23034818,0.397111829,0.000334534,0.017899918,14,TRUE,BTBD6;BRF1;BRF1,TSS1500;TSS1500;Body,chr14:105714491-105716325,Island,NA,Promoter_Associated
cg23037132,-0.226794253,0.002381334,0.040747175,1,NA,HEYL,TSS1500,chr1:40105010-40105707,Island,NA,Unclassified_Cell_type_specific
cg23037321,0.427186708,0.000792531,0.024975609,1,NA,MR1,1stExon,,,TRUE,Promoter_Associated
cg23038392,-0.394683887,0.001247718,0.030495257,2,NA,ZFP36L2;LOC100129726,TSS1500;Body,chr2:43451445-43454951,Island,NA,Promoter_Associated
cg23042148,-0.371996637,0.001320796,0.031227674,2,NA,DNMT3A;DNMT3A,Body;Body,chr2:25499763-25500429,S_Shore,NA,Unclassified_Cell_type_specific
cg23042540,-0.252820245,0.000494209,0.020760432,8,NA,DLGAP2,3'UTR,chr8:1649439-1649759,S_Shelf,NA,
cg23042775,-0.182500058,0.001549987,0.033469855,11,NA,TH;TH;TH,Body;Body;Body,chr11:2187488-2188245,S_Shore,NA,
cg23043139,0.238726635,0.000929882,0.026807615,3,NA,FBLN2;FBLN2;FBLN2,Body;Body;Body,chr3:13679067-13679336,N_Shore,NA,
cg23044169,0.245500893,1.03E-06,0.003724358,15,NA,PDCD7,TSS1500,chr15:65425292-65426233,S_Shore,NA,Promoter_Associated
cg23045594,-0.557212256,2.93E-05,0.007902581,2,NA,,,chr2:71503547-71504233,Island,NA,Unclassified_Cell_type_specific
cg23045998,0.327732732,0.000731039,0.024253938,8,NA,KCNV1,Body,chr8:110986113-110986983,N_Shore,NA,Unclassified_Cell_type_specific
cg23046566,0.341592546,0.00259355,0.042335716,6,NA,,,chr6:170401900-170402500,N_Shelf,NA,
cg23046844,0.181758971,0.000250216,0.016178388,10,NA,,,chr10:102321832-102322395,S_Shore,NA,Unclassified_Cell_type_specific
cg23047693,-0.306924339,4.02E-06,0.004753386,12,NA,,,chr12:57609976-57611168,N_Shore,TRUE,Unclassified
cg23048001,0.441388684,0.00184862,0.036295927,7,NA,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,chr7:2026964-2027368,N_Shore,NA,Unclassified_Cell_type_specific
cg23051299,0.377053565,0.002337861,0.040358787,2,NA,C2orf3,TSS200,chr2:75937657-75938139,S_Shore,NA,Promoter_Associated
cg23051392,0.455474861,0.001537557,0.033339875,5,NA,C1QTNF3;C1QTNF3,TSS200;TSS200,,,NA,
cg23051664,-0.262968666,0.002964777,0.045111114,8,TRUE,TNFRSF10D,Body,chr8:23021056-23021588,N_Shore,NA,Promoter_Associated
cg23052055,-0.194044875,0.001047999,0.028273654,1,NA,TP73;TP73;TP73;TP73,TSS1500;TSS1500;Body;TSS1500,chr1:3607096-3607553,N_Shore,NA,
cg23052437,-0.331317598,0.001417753,0.032167302,10,NA,GAD2;GAD2,Body;Body,,,TRUE,
cg23053573,-0.322586081,2.86E-05,0.007856918,1,NA,AIM1L,Body,chr1:26662538-26663466,Island,NA,Unclassified
cg23055496,0.363168532,0.000105985,0.012015321,3,NA,GRM7;GRM7,Body;Body,chr3:6904133-6904641,S_Shore,NA,
cg23058246,0.40425386,0.000143312,0.013324369,12,NA,GOLGA3,Body,,,NA,
cg23058673,0.328415087,0.000680515,0.023590136,7,NA,TNRC18,Body,,,TRUE,
cg23060047,0.417386555,4.17E-05,0.008845892,12,NA,,,chr12:130822360-130822696,N_Shelf,NA,Unclassified
cg23060872,-0.350649471,0.000115448,0.012394365,2,NA,ANKRD53;ANKRD53;ANKRD53;ANKRD53,1stExon;5'UTR;1stExon;5'UTR,chr2:71205563-71206529,Island,TRUE,Unclassified
cg23062006,-0.159297999,0.000770211,0.024727412,11,NA,LRP4,TSS200,chr11:46939358-46940118,S_Shore,NA,Unclassified
cg23062357,-0.486899182,0.003122914,0.046212396,14,NA,,,,,NA,
cg23063913,-0.482860374,0.000151242,0.013577177,7,NA,TRIM56;TRIM56,5'UTR;1stExon,chr7:100732088-100732424,N_Shelf,TRUE,Promoter_Associated
cg23064501,0.30885998,0.000943532,0.026968088,12,NA,,,chr12:42680607-42680889,Island,NA,
cg23064601,-0.336052846,1.26E-05,0.006339453,5,NA,PITX1,Body,chr5:134366913-134367438,Island,NA,Promoter_Associated_Cell_type_specific
cg23068797,0.325925932,0.003278541,0.047247167,19,NA,DNM2;MIR199A1;DNM2;DNM2;DNM2,Body;TSS1500;Body;Body;Body,,,NA,
cg23070380,0.572469078,0.000160862,0.013876348,6,NA,,,,,TRUE,
cg23071690,0.254941342,0.00277598,0.043706015,6,NA,HLA-L,Body,chr6:30227320-30228255,S_Shelf,TRUE,
cg23072629,0.569896169,2.82E-06,0.004517314,2,NA,PER2,5'UTR,chr2:239196923-239197900,N_Shore,TRUE,
cg23073467,-0.160618726,0.000337699,0.017954874,19,NA,MIR516A2;MIR519A2,TSS200;TSS1500,,,NA,
cg23073879,0.21984943,0.003111764,0.046133168,7,NA,,,chr7:70596228-70598382,N_Shore,NA,
cg23076537,-0.291735173,0.001442984,0.032374237,10,NA,,,chr10:93647052-93647393,N_Shelf,NA,
cg23077453,0.371570183,0.002179966,0.03919564,4,NA,PCGF3,5'UTR,chr4:716281-716977,S_Shelf,NA,Unclassified_Cell_type_specific
cg23079012,0.421602618,0.000556319,0.021781119,2,NA,,,,,NA,
cg23082877,0.222707033,0.001341625,0.031451604,19,TRUE,RASIP1,Body,chr19:49242018-49242962,S_Shore,TRUE,
cg23084319,0.313474049,0.002535237,0.041910915,4,NA,ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2,Body;Body;Body;Body;Body;Body;Body,chr4:8087169-8087449,Island,NA,
cg23086519,-0.396497087,0.000242579,0.016003091,14,NA,,,,,TRUE,
cg23086749,0.216743454,0.00030055,0.017163162,5,NA,,,,,NA,
cg23087020,0.248047763,0.001735475,0.035306174,1,NA,POU2F1,5'UTR,chr1:167189130-167191361,Island,NA,Promoter_Associated
cg23087598,-0.334536264,0.00077119,0.024727412,1,NA,LMX1A,Body,chr1:165321703-165322318,N_Shelf,TRUE,
cg23088810,0.565402356,7.54E-05,0.010670463,12,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg23089723,-0.196548578,0.001079769,0.028633735,6,NA,NOTCH4,Body,,,NA,
cg23097143,-0.245891757,0.001405934,0.03206676,19,NA,,,chr19:51339293-51339510,Island,NA,Unclassified_Cell_type_specific
cg23097402,0.349035458,0.001911455,0.036847771,1,NA,DMRTA2,3'UTR,chr1:50882997-50883426,Island,NA,
cg23098038,0.216647623,0.001092604,0.028789119,2,NA,STK25,Body,,,NA,
cg23100626,-0.164252853,0.001648294,0.034470219,2,NA,ASTL,TSS200,,,TRUE,Unclassified
cg23103009,0.334528612,0.00104582,0.028243813,10,NA,INPP5A,Body,chr10:134562566-134563206,S_Shore,NA,
cg23104592,-0.477392529,0.001675963,0.034748185,17,NA,,,chr17:47438906-47439938,S_Shelf,NA,Unclassified_Cell_type_specific
cg23106940,0.23696976,0.002870563,0.044455551,2,NA,,,,,TRUE,
cg23108291,-0.208615086,0.000670343,0.023464312,5,NA,COMMD10,TSS200,chr5:115420581-115421165,Island,NA,Promoter_Associated
cg23109891,-0.418977248,0.001917185,0.03688366,22,NA,SOX10,Body,chr22:38379093-38379964,Island,NA,Unclassified
cg23109894,0.32435319,0.003039265,0.045637367,1,NA,PKLR;PKLR,Body;Body,chr1:155264318-155265536,N_Shelf,NA,
cg23113715,-0.216923734,0.000769847,0.024727412,22,NA,,,chr22:25800554-25801437,Island,NA,
cg23114435,0.374278608,0.002031279,0.037961801,1,NA,CD247;CD247,Body;Body,,,TRUE,
cg23115387,-0.223671296,0.002473477,0.041418171,1,NA,FOXE3,1stExon,chr1:47881896-47883065,Island,TRUE,
cg23116180,-0.321465895,0.001645631,0.034444431,11,NA,PRDM11,Body,chr11:45168618-45169101,N_Shore,NA,
cg23117250,0.303196398,0.000634675,0.022948432,17,NA,RAB40B,Body,chr17:80649885-80650111,Island,NA,
cg23118730,-0.216569013,0.001395607,0.031976619,14,NA,VSX2,TSS200,chr14:74706188-74708192,N_Shore,NA,
cg23120934,0.49440104,0.000162134,0.01393565,8,NA,SCRIB;SCRIB,Body;Body,chr8:144887111-144887662,N_Shore,NA,
cg23121335,-0.462807222,0.000827646,0.025530679,11,NA,ALDH3B1;ALDH3B1;ALDH3B1,Body;Body;Body,,,NA,
cg23122409,-0.30459028,0.001512732,0.03305457,17,NA,TMEM132E,3'UTR,chr17:32964375-32965433,Island,NA,Unclassified
cg23124613,0.231206205,0.002234376,0.039585987,15,NA,ABHD2;ABHD2,Body;Body,,,TRUE,
cg23125506,-0.466776306,0.000666372,0.023410685,15,NA,,,,,TRUE,Promoter_Associated
cg23126152,-0.319903672,0.000544795,0.021598761,12,NA,SSH1;SSH1;SSH1,TSS200;Body;Body,,,TRUE,
cg23128056,-0.274764283,0.002409459,0.040943241,17,TRUE,KRT15,1stExon,,,NA,
cg23130076,-0.48261674,0.002459023,0.041294817,12,NA,KCNMB4,TSS200,chr12:70759437-70761052,Island,NA,Promoter_Associated
cg23133011,-0.401957782,0.000756236,0.024600472,11,NA,,,chr11:122847494-122848608,N_Shore,NA,
cg23136139,-0.180459262,0.001324141,0.031264783,10,NA,RASGEF1A,Body,chr10:43697777-43698177,Island,TRUE,Unclassified
cg23138373,-0.522238415,0.002215456,0.039480256,2,NA,,,,,NA,
cg23138413,0.400210176,0.002470495,0.041391756,8,NA,,,,,TRUE,
cg23139982,-0.360554626,0.00248964,0.041510872,4,NA,,,,,NA,Unclassified_Cell_type_specific
cg23142731,-0.312700369,0.001971869,0.037406179,12,NA,DIP2B,1stExon,chr12:50898621-50899164,Island,NA,Promoter_Associated
cg23143090,-0.385914829,0.003577889,0.049291442,6,NA,,,,,NA,
cg23143502,0.386669245,0.003222415,0.046847468,4,NA,MFSD7,Body,chr4:674843-676091,Island,NA,
cg23144649,0.398063906,0.002482823,0.04147719,7,NA,COG5;COG5;COG5,Body;Body;Body,,,TRUE,
cg23145915,-0.246988814,0.000701794,0.023862932,12,NA,CDK4,TSS200,chr12:58145853-58146360,Island,NA,Promoter_Associated
cg23149249,-0.335533863,0.000870147,0.026027514,6,NA,,,chr6:158937285-158937491,N_Shore,NA,
cg23149300,-0.291225639,0.000575581,0.022049079,10,NA,,,,,TRUE,
cg23155717,0.347811027,0.000715245,0.024027148,8,NA,PLEC1;PLEC1,Body;Body,,,NA,
cg23155805,0.139466694,0.001711354,0.035075213,9,NA,NDOR1;NDOR1;NDOR1;NDOR1,3'UTR;3'UTR;3'UTR;3'UTR,chr9:140111749-140111992,Island,NA,
cg23155932,0.192017747,0.001414613,0.032144569,10,NA,,,chr10:134876330-134878539,Island,NA,
cg23157290,0.536033639,0.000294329,0.017011031,7,NA,KIAA1549;KIAA1549,Body;Body,,,NA,
cg23159704,0.435874486,0.001433271,0.032298986,20,NA,,,chr20:62569797-62570776,Island,NA,Gene_Associated_Cell_type_specific
cg23160483,0.267578641,0.000139128,0.013189582,17,NA,ASPSCR1,Body,chr17:79961577-79961857,S_Shore,TRUE,
cg23162001,-0.244134353,0.000199811,0.01492997,3,NA,CACNA2D2;CACNA2D2,TSS1500;TSS1500,chr3:50540220-50541123,S_Shore,NA,Unclassified_Cell_type_specific
cg23163136,0.364266699,9.49E-05,0.011572157,1,NA,PARP1,Body,,,NA,Gene_Associated_Cell_type_specific
cg23163573,-0.354203288,0.000312454,0.017455842,2,TRUE,SULT1C2;SULT1C2;SULT1C2;SULT1C2,5'UTR;1stExon;1stExon;5'UTR,,,TRUE,
cg23167906,-0.15517183,0.000740908,0.024419779,11,NA,FGF19,Body,chr11:69517840-69519929,N_Shore,NA,
cg23168531,-0.356477699,8.03E-05,0.010906557,7,NA,,,chr7:1269165-1282864,Island,NA,
cg23170347,0.328411896,0.000530023,0.021391468,3,NA,,,chr3:64253533-64253819,Island,NA,
cg23170410,-0.420000213,0.000164334,0.013993736,6,NA,,,,,TRUE,
cg23172086,0.407540058,0.001945534,0.037159057,10,NA,TLL2,Body,,,NA,
cg23172400,-0.352087953,0.000159158,0.0138245,8,NA,TP53INP1;TP53INP1,TSS1500;TSS1500,chr8:95960751-95962372,Island,NA,
cg23172480,-0.371400747,2.20E-05,0.007445737,6,NA,DCBLD1,TSS1500,chr6:117803497-117804671,N_Shore,NA,Unclassified_Cell_type_specific
cg23173032,-0.154696447,0.001121378,0.029106943,14,TRUE,ARF6;ARF6,5'UTR;1stExon,chr14:50359340-50360797,Island,NA,Promoter_Associated
cg23176873,0.273374234,0.000382101,0.018777567,5,NA,P4HA2;P4HA2;P4HA2;P4HA2;P4HA2,Body;Body;Body;Body;Body,,,TRUE,
cg23177772,-0.287367375,0.001862195,0.036408676,2,NA,,,chr2:223170486-223171140,Island,NA,
cg23179379,-0.207834683,0.001775855,0.035656389,19,NA,ZNF559,TSS1500,chr19:9434784-9435144,N_Shore,NA,Promoter_Associated
cg23180841,0.371315609,0.000433451,0.019823378,2,NA,,,,,TRUE,
cg23183069,0.392191521,0.000648164,0.023143032,6,NA,,,,,NA,
cg23187316,-0.263552868,0.000861135,0.025908111,7,NA,C7orf50;C7orf50;C7orf50,Body;Body;Body,chr7:1097405-1097953,S_Shore,TRUE,
cg23187744,0.135919357,0.001484598,0.03279745,19,NA,CNN1,Body,chr19:11660299-11660521,Island,NA,
cg23189044,0.245510082,0.002248855,0.03971524,11,TRUE,KCNE3,5'UTR,chr11:74178175-74178801,N_Shore,TRUE,
cg23189194,-0.270725339,0.002659681,0.042874966,12,NA,,,,,TRUE,
cg23191354,0.333230053,0.002856877,0.044347165,7,NA,OSBPL3;OSBPL3;OSBPL3;OSBPL3,5'UTR;5'UTR;5'UTR;5'UTR,chr7:25018999-25020255,N_Shore,NA,Promoter_Associated
cg23191370,0.21086177,0.000181893,0.014532582,6,NA,ATP6V1G2;NFKBIL1;NFKBIL1;ATP6V1G2,Body;TSS1500;TSS1500;Body,chr6:31509668-31509896,S_Shelf,NA,
cg23191801,0.192702209,0.000665592,0.023401355,10,NA,,,chr10:118608599-118609377,S_Shore,NA,
cg23191950,-0.403114281,0.000139564,0.013201552,15,TRUE,ALDH1A3,TSS1500,chr15:101419261-101421133,N_Shore,NA,
cg23192255,0.612057665,0.00075295,0.024584519,4,NA,MAEA;MAEA,Body;Body,chr4:1309204-1309417,Island,NA,Gene_Associated_Cell_type_specific
cg23193177,0.224880314,0.001159746,0.029523021,11,NA,,,,,NA,
cg23194364,-0.320598691,0.00042646,0.01967539,11,NA,OR5E1P,TSS200,,,NA,
cg23194596,-0.389586872,8.13E-06,0.005909832,7,NA,EEPD1,5'UTR,chr7:36192591-36193434,Island,NA,
cg23195373,0.240700238,0.003477331,0.048686737,19,NA,,,chr19:45954065-45954504,S_Shore,NA,Promoter_Associated
cg23195547,0.300049524,0.000692055,0.023717289,11,NA,ST5;ST5;ST5,Body;Body;Body,,,TRUE,Unclassified_Cell_type_specific
cg23197007,0.369003759,0.000240626,0.015968899,6,NA,KIAA1949;KIAA1949;KIAA1949,TSS1500;5'UTR;1stExon,chr6:30654392-30654934,S_Shore,NA,Promoter_Associated
cg23197405,-0.415027747,2.40E-06,0.004364113,12,NA,FLJ12825,TSS200,chr12:54454249-54454458,N_Shelf,NA,
cg23197473,-0.573462935,2.08E-05,0.007357022,20,NA,,,,,NA,Unclassified_Cell_type_specific
cg23198262,-0.320310821,0.002193107,0.039351648,14,NA,,,,,NA,
cg23201695,0.417516959,0.00019582,0.014834668,8,NA,,,,,NA,
cg23206209,-0.310730929,0.000371886,0.018616123,15,NA,ONECUT1,Body,chr15:53079220-53079579,Island,NA,Unclassified_Cell_type_specific
cg23207990,-0.351040819,0.000502874,0.020914908,4,TRUE,SFRP2,TSS1500,chr4:154709512-154710827,Island,NA,Unclassified_Cell_type_specific
cg23208909,0.237346497,0.001708189,0.035035029,1,NA,PEA15,Body,,,NA,
cg23209016,-0.15320003,0.003029078,0.045574684,17,NA,,,,,NA,Promoter_Associated
cg23210296,-0.325667982,0.002977652,0.04518539,10,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg23212916,0.229529609,0.003575901,0.049272296,11,NA,LOC100133545,Body,,,NA,Unclassified_Cell_type_specific
cg23214207,0.155228944,0.001240366,0.030431994,17,NA,,,chr17:18476039-18476323,Island,NA,
cg23215014,-0.539109988,0.000247455,0.016146814,5,NA,ERAP1;ERAP1;ERAP1;ERAP1,5'UTR;5'UTR;1stExon;1stExon,chr5:96143102-96143885,Island,NA,Promoter_Associated
cg23215256,0.180909437,0.000340711,0.01800674,7,NA,PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B,Body;Body;Body;Body;Body;Body,chr7:631836-632135,Island,NA,
cg23218363,0.435787395,0.000937213,0.026893233,2,NA,,,,,TRUE,
cg23219336,-0.216570405,0.002375871,0.040718472,1,NA,LELP1,TSS1500,,,NA,
cg23219570,-0.276578125,0.001857103,0.036354598,12,TRUE,FGF23;FGF23,5'UTR;1stExon,,,NA,
cg23220435,0.275726895,0.00013779,0.013130529,7,NA,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,chr7:158109334-158109594,N_Shelf,NA,
cg23221732,-0.331131212,0.000557732,0.021794494,17,NA,,,,,TRUE,
cg23221915,-0.177369552,0.00156305,0.033555256,3,NA,GPD1L;GPD1L,1stExon;5'UTR,chr3:32147826-32148874,Island,NA,Promoter_Associated
cg23222039,-0.268404908,0.002439508,0.041154216,19,NA,SLC5A5,TSS200,chr19:17982670-17983821,Island,NA,Unclassified_Cell_type_specific
cg23222745,-0.171091137,0.001356253,0.031570817,6,NA,HIST1H4J,1stExon,chr6:27791780-27792217,Island,NA,
cg23224191,0.211659991,0.003229337,0.046908669,6,NA,MCCD1,Body,,,TRUE,
cg23224396,-0.492191022,0.001123001,0.029119366,14,NA,SAMD4A;SAMD4A,Body;Body,,,TRUE,Unclassified_Cell_type_specific
cg23225103,-0.398959783,0.000566814,0.021907475,1,NA,CNTN2,Body,chr1:205038784-205039153,S_Shore,NA,
cg23225221,-0.247675189,0.001106524,0.028929781,14,NA,,,chr14:74684441-74684676,N_Shelf,NA,
cg23225508,0.517229094,4.96E-06,0.005120385,17,NA,DDX5,Body,chr17:62501479-62503566,N_Shore,NA,
cg23231163,0.419025418,0.000425139,0.019660198,10,NA,FUT11,Body,chr10:75531970-75532817,S_Shore,NA,Promoter_Associated
cg23231587,-0.237478835,0.001335529,0.031389103,2,NA,,,,,TRUE,
cg23232891,0.191511346,0.000224203,0.01549805,7,NA,AGAP3,Body,,,NA,
cg23233404,-0.334074735,0.001816566,0.035996978,6,NA,SYCP2L,Body,chr6:10887184-10887622,Island,NA,Unclassified_Cell_type_specific
cg23236366,-0.426727161,0.000963587,0.027228879,1,NA,NAV1;MIR1231;NAV1,Body;TSS1500;Body,,,NA,
cg23240927,0.614266845,0.00118298,0.029794217,11,NA,TOLLIP,Body,chr11:1315467-1317115,S_Shelf,NA,
cg23243400,0.552925164,0.00048505,0.02062404,7,NA,,,chr7:20817455-20818227,S_Shore,NA,
cg23244226,-0.377515629,0.002384066,0.040765065,2,NA,,,,,TRUE,
cg23244463,0.491749663,0.001541052,0.033369961,8,NA,KCNB2,Body,,,NA,
cg23245942,-0.291775471,0.003299852,0.047393276,17,NA,HOXB9,3'UTR,chr17:46698880-46699083,Island,NA,
cg23246821,0.339521006,0.003417877,0.048297825,3,NA,TM4SF1,TSS200,,,NA,
cg23248150,-0.270382114,0.000447586,0.020071833,4,NA,TLL1,Body,chr4:166794545-166795341,S_Shore,NA,
cg23248615,0.258550102,0.002936476,0.044898136,10,NA,,,,,NA,
cg23249868,0.31957495,0.00027186,0.016602705,7,NA,GNA12,Body,chr7:2802440-2802698,N_Shore,NA,Unclassified_Cell_type_specific
cg23252828,0.296646778,0.001003884,0.027708317,17,NA,RAI1,5'UTR,,,TRUE,
cg23254316,0.386146734,0.002905732,0.044653473,11,NA,MICAL2,Body,,,TRUE,
cg23254393,-0.185530419,0.003485599,0.048706361,4,NA,,,chr4:85422929-85423190,Island,NA,
cg23256466,-0.142304201,0.002075422,0.038276488,10,NA,NFKB2;NFKB2;NFKB2,Body;Body;Body,chr10:104159096-104159536,Island,NA,Promoter_Associated
cg23256675,0.414963573,0.001437749,0.032331611,5,NA,C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13;C5orf13,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,,,NA,
cg23258881,0.640102858,0.001195631,0.02992532,1,NA,PLEKHO1,Body,chr1:150121695-150123078,Island,NA,
cg23259289,0.329598662,0.001068703,0.028510525,17,NA,RICH2,Body,,,TRUE,
cg23260026,0.268288081,0.003206354,0.046750051,19,TRUE,FSTL3,TSS1500,chr19:675671-675881,N_Shore,NA,
cg23260190,-0.288762184,3.91E-06,0.004736073,10,NA,ENTPD7;ENTPD7,1stExon;5'UTR,chr10:101418868-101419589,Island,NA,Promoter_Associated
cg23260754,-0.27442236,0.000201828,0.014937117,6,NA,,,,,TRUE,Promoter_Associated
cg23260877,-0.427082075,0.000181057,0.014500716,5,NA,GFPT2,Body,chr5:179740710-179741121,S_Shore,NA,Unclassified
cg23261073,0.451829496,0.000759446,0.02460213,1,NA,CLSTN1;CLSTN1,Body;Body,chr1:9883011-9884667,N_Shelf,NA,
cg23262488,-0.334891913,0.0001984,0.014912639,2,NA,,,,,TRUE,
cg23263911,0.451105701,0.001466559,0.032580117,12,NA,,,,,NA,
cg23265500,-0.413050853,0.001511863,0.033050243,14,NA,C14orf50,TSS200,chr14:65016516-65016909,Island,TRUE,Unclassified_Cell_type_specific
cg23271501,-0.438830532,0.002364901,0.040612925,11,NA,NAV2;NAV2;NAV2,Body;Body;Body,,,TRUE,
cg23271998,0.402479452,0.00099619,0.027638593,2,NA,TSSC1,Body,,,NA,
cg23279355,-0.495890251,0.00305085,0.045729864,5,NA,CMYA5,TSS200,,,TRUE,
cg23280294,0.22158345,0.000790858,0.024961917,1,NA,RERE;RERE,5'UTR;5'UTR,,,TRUE,
cg23286514,0.494971615,0.000229798,0.015669598,8,NA,,,,,NA,
cg23287466,0.302057932,0.000860741,0.025908111,1,NA,LEPRE1;LEPRE1,Body;Body,,,NA,
cg23287661,-0.189298063,0.002825477,0.044104948,1,NA,S100A7A,3'UTR,,,NA,Unclassified_Cell_type_specific
cg23288298,-0.271844039,0.00086042,0.025908111,2,NA,ZFP36L2,Body,chr2:43451445-43454951,Island,NA,Unclassified
cg23291280,-0.485845971,0.000639785,0.023025643,19,NA,,,chr19:31847946-31848209,Island,NA,Unclassified_Cell_type_specific
cg23293230,0.353148688,0.000532096,0.021414338,10,NA,GPR123,Body,,,NA,
cg23295647,0.237587055,0.001390369,0.031907842,14,NA,NPAS3;NPAS3;NPAS3;NPAS3,Body;Body;Body;Body,chr14:34268946-34270438,Island,NA,
cg23295886,0.303757404,0.001406358,0.032069714,18,NA,LOC100192426;PTPRM;PTPRM,TSS1500;Body;Body,chr18:8367273-8367599,Island,TRUE,Unclassified
cg23296058,-0.215136282,0.000490798,0.020691172,5,NA,CCNH,TSS200,chr5:86708296-86708878,Island,NA,Promoter_Associated
cg23305678,-0.220187355,0.003580396,0.049305026,19,NA,,,chr19:45931687-45932295,S_Shore,NA,Unclassified
cg23305899,0.544170445,0.000488977,0.020673302,14,NA,,,,,TRUE,
cg23306063,-0.316627765,0.000372951,0.018624464,19,NA,TYK2,Body,chr19:10463626-10464378,Island,NA,
cg23307708,-0.294982982,0.000623713,0.022766445,5,NA,PPP2CA,TSS200,chr5:133561140-133562544,Island,NA,Promoter_Associated
cg23310850,-0.333597903,0.001492124,0.032883511,19,NA,HOMER3;HOMER3;HOMER3;HOMER3;HOMER3,TSS1500;TSS1500;5'UTR;TSS200;TSS1500,chr19:19051019-19051939,Island,NA,
cg23313005,0.351516997,0.000139411,0.013201552,5,NA,FAM193B;FAM193B,Body;Body,,,TRUE,
cg23314055,0.385132744,0.00042462,0.019654635,12,NA,CSRNP2,3'UTR,,,NA,
cg23314866,0.174132025,0.003428014,0.048357332,19,NA,NAPA,Body,chr19:48017717-48018782,N_Shore,TRUE,Promoter_Associated_Cell_type_specific
cg23314893,-0.46578367,0.001245129,0.030471292,5,NA,,,,,TRUE,
cg23316987,-0.27769182,0.001417383,0.032165288,14,NA,OTX2;OTX2,5'UTR;TSS1500,chr14:57274607-57276840,N_Shelf,NA,
cg23319790,0.205547093,0.000345649,0.018068776,19,NA,MIR519D;MIR517A,TSS1500;TSS200,,,NA,
cg23320499,-0.47050771,0.001896255,0.03670413,12,NA,DUSP16,Body,,,TRUE,Unclassified
cg23320965,0.285688953,0.002253135,0.039733288,2,NA,,,,,TRUE,
cg23324101,0.2146565,0.001467564,0.03259486,19,NA,ANO8,Body,chr19:17443965-17444633,Island,NA,Promoter_Associated
cg23325413,-0.340459795,0.001367379,0.031682769,5,NA,,,,,NA,
cg23325673,-0.292640579,0.000131201,0.012967438,19,NA,,,chr19:34396471-34398079,Island,TRUE,Unclassified_Cell_type_specific
cg23328208,0.254142806,0.002888301,0.044555742,5,NA,RASGEF1C,Body,chr5:179563199-179563779,N_Shelf,NA,
cg23328707,0.361744372,0.000332381,0.017871207,3,NA,PRRT3,Body,chr3:9993730-9994136,N_Shelf,NA,
cg23334365,-0.238796673,0.000255174,0.016306097,11,NA,TCIRG1,TSS200,chr11:67806251-67806611,Island,NA,Promoter_Associated
cg23334662,-0.282993002,0.000874119,0.026064031,2,NA,RFTN2;RFTN2,1stExon;5'UTR,,,NA,
cg23335134,-0.382736704,0.001404013,0.032056325,11,NA,SLC22A18AS,Body,chr11:2905023-2907024,S_Shelf,NA,Unclassified_Cell_type_specific
cg23336323,0.404381131,0.001756614,0.035482244,19,NA,CHMP2A;UBE2M;CHMP2A,TSS1500;3'UTR;TSS1500,chr19:59066151-59066662,S_Shore,NA,
cg23341163,-0.322688257,0.000529477,0.021391468,5,NA,PITX1;PITX1,1stExon;5'UTR,chr5:134368578-134370466,Island,NA,Promoter_Associated
cg23341182,-0.287983165,0.003436393,0.048401601,10,NA,BLOC1S2;BLOC1S2,TSS1500;TSS1500,chr10:102046142-102046632,S_Shore,NA,Promoter_Associated
cg23341612,-0.304055864,0.000829125,0.025552518,10,NA,HKDC1,TSS1500,,,NA,
cg23341970,0.208488033,0.000235026,0.015818824,12,NA,ITPR2,Body,,,TRUE,Unclassified_Cell_type_specific
cg23342718,-0.522108094,5.79E-06,0.005299149,12,NA,,,chr12:115135925-115136350,N_Shore,NA,NonGene_Associated_Cell_type_specific
